exp_id,Well,Transfer,CommunityPhenotype,Richness,Biomass
f1_additive-iteration_3-34-synthetic_community-knock_out,W0,0,2.4623930570020414,15,1.0008469999999998
f1_additive-iteration_3-34-synthetic_community-knock_out,W1,0,2.456756651052004,15,0.9986700000000002
f1_additive-iteration_3-34-synthetic_community-knock_out,W2,0,2.455930152392425,15,0.9983430000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W3,0,2.4593840491724124,15,0.9996630000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W4,0,2.4586666131173196,15,0.9993179999999998
f1_additive-iteration_3-34-synthetic_community-knock_out,W5,0,2.4633383783285465,15,1.0011430000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W6,0,2.462928196638762,15,1.001097
f1_additive-iteration_3-34-synthetic_community-knock_out,W7,0,2.4609140397414606,15,1.0002840000000002
f1_additive-iteration_3-34-synthetic_community-knock_out,W8,0,2.458523924767325,15,0.9993120000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W9,0,2.458253102895887,15,0.9991760000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W10,0,2.4602684116390163,15,0.999974
f1_additive-iteration_3-34-synthetic_community-knock_out,W11,0,2.4522388118551595,15,0.9967370000000002
f1_additive-iteration_3-34-synthetic_community-knock_out,W12,0,2.4592316173068194,15,0.999654
f1_additive-iteration_3-34-synthetic_community-knock_out,W13,0,2.45941476746804,15,0.999548
f1_additive-iteration_3-34-synthetic_community-knock_out,W14,0,2.459859659753608,15,0.9998589999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W15,0,2.457014490171941,15,0.998654
f1_additive-iteration_3-34-synthetic_community-knock_out,W16,0,2.456202436196481,15,0.9981960000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W17,0,2.459186123052577,15,0.9994909999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W18,0,2.455032812347539,15,0.997946
f1_additive-iteration_3-34-synthetic_community-knock_out,W19,0,2.4612905737780495,15,1.0003900000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W20,0,2.463844325720578,15,1.0013690000000002
f1_additive-iteration_3-34-synthetic_community-knock_out,W21,0,2.459098539438621,15,0.9994859999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W22,0,2.4589103615719727,15,0.9994650000000002
f1_additive-iteration_3-34-synthetic_community-knock_out,W23,0,2.456716642556962,15,0.99849
f1_additive-iteration_3-34-synthetic_community-knock_out,W24,0,2.4584831638155986,15,0.999221
f1_additive-iteration_3-34-synthetic_community-knock_out,W25,0,2.4548681738345617,15,0.997774
f1_additive-iteration_3-34-synthetic_community-knock_out,W26,0,2.464058305143958,15,1.001476
f1_additive-iteration_3-34-synthetic_community-knock_out,W27,0,2.4611286304261197,15,1.000347
f1_additive-iteration_3-34-synthetic_community-knock_out,W28,0,2.460513412873347,15,1.0002039999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W29,0,2.4608454188003,15,1.0003
f1_additive-iteration_3-34-synthetic_community-knock_out,W30,0,2.462733177054995,15,1.0010020000000002
f1_additive-iteration_3-34-synthetic_community-knock_out,W31,0,2.459510385108587,15,0.999723
f1_additive-iteration_3-34-synthetic_community-knock_out,W32,0,2.4606298989124884,15,1.000133
f1_additive-iteration_3-34-synthetic_community-knock_out,W33,0,2.457681853387488,15,0.9989189999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W34,0,2.456900008197811,15,0.998642
f1_additive-iteration_3-34-synthetic_community-knock_out,W35,0,2.457695312227763,15,0.998841
f1_additive-iteration_3-34-synthetic_community-knock_out,W36,0,2.4610947158684744,15,1.000254
f1_additive-iteration_3-34-synthetic_community-knock_out,W37,0,2.458497669399613,15,0.999302
f1_additive-iteration_3-34-synthetic_community-knock_out,W38,0,2.454371025186032,15,0.9976820000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W39,0,2.4572236817328537,15,0.998745
f1_additive-iteration_3-34-synthetic_community-knock_out,W40,0,2.4534736857079436,15,0.997224
f1_additive-iteration_3-34-synthetic_community-knock_out,W41,0,2.457108272663217,15,0.9986459999999998
f1_additive-iteration_3-34-synthetic_community-knock_out,W42,0,2.4599419420326827,15,0.9997620000000002
f1_additive-iteration_3-34-synthetic_community-knock_out,W43,0,2.452514061568475,15,0.996788
f1_additive-iteration_3-34-synthetic_community-knock_out,W44,0,2.4586443106760654,15,0.9993510000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W45,0,2.457055477972194,15,0.9985529999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W46,0,2.4548650840995627,15,0.9977999999999998
f1_additive-iteration_3-34-synthetic_community-knock_out,W47,0,2.459751570922831,15,0.9998119999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W48,0,2.457906208506288,15,0.9990720000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W49,0,2.461368407733833,15,1.000377
f1_additive-iteration_3-34-synthetic_community-knock_out,W50,0,2.462203577858433,15,1.0007439999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W51,0,2.459502808102266,15,0.999648
f1_additive-iteration_3-34-synthetic_community-knock_out,W52,0,2.4591996208194558,15,0.9995059999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W53,0,2.4594714169537175,15,0.999673
f1_additive-iteration_3-34-synthetic_community-knock_out,W54,0,2.457749120937929,15,0.9989910000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W55,0,2.458339003256856,15,0.999244
f1_additive-iteration_3-34-synthetic_community-knock_out,W56,0,2.4581816507232244,15,0.999059
f1_additive-iteration_3-34-synthetic_community-knock_out,W57,0,2.462042167962453,15,1.0006939999999998
f1_additive-iteration_3-34-synthetic_community-knock_out,W58,0,2.4582536046776036,15,0.999205
f1_additive-iteration_3-34-synthetic_community-knock_out,W59,0,2.4580174094899423,15,0.9990279999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W60,0,2.4590579387226477,15,0.9995630000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W61,0,2.4578620701572103,15,0.999012
f1_additive-iteration_3-34-synthetic_community-knock_out,W62,0,2.461790736744984,15,1.000519
f1_additive-iteration_3-34-synthetic_community-knock_out,W63,0,2.4619394760055715,15,1.000654
f1_additive-iteration_3-34-synthetic_community-knock_out,W64,0,2.454549357068593,15,0.9976259999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W65,0,2.4559834278967765,15,0.9982229999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W66,0,2.459967353971595,15,0.9998689999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W67,0,2.4599492855350826,15,0.9999009999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W68,0,2.459561322018352,15,0.999567
f1_additive-iteration_3-34-synthetic_community-knock_out,W69,0,2.4570087949782056,15,0.9987280000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W70,0,2.4618381658942483,15,1.000659
f1_additive-iteration_3-34-synthetic_community-knock_out,W71,0,2.4567734961579806,15,0.998545
f1_additive-iteration_3-34-synthetic_community-knock_out,W72,0,2.4585697437843206,15,0.999311
f1_additive-iteration_3-34-synthetic_community-knock_out,W73,0,2.460267735050247,15,1.000105
f1_additive-iteration_3-34-synthetic_community-knock_out,W74,0,2.4619086769000593,15,1.000713
f1_additive-iteration_3-34-synthetic_community-knock_out,W75,0,2.462793851861751,15,1.001024
f1_additive-iteration_3-34-synthetic_community-knock_out,W76,0,2.4590998150455854,15,0.9994819999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W77,0,2.459600823078743,15,0.9997369999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W78,0,2.456747886125055,15,0.9985249999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W79,0,2.454547860039047,15,0.997655
f1_additive-iteration_3-34-synthetic_community-knock_out,W80,0,2.4607628253306744,15,1.0001959999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W81,0,2.4612796713196143,15,1.0004489999999997
f1_additive-iteration_3-34-synthetic_community-knock_out,W82,0,2.457749829648705,15,0.998941
f1_additive-iteration_3-34-synthetic_community-knock_out,W83,0,2.4593234912047124,15,0.999595
f1_additive-iteration_3-34-synthetic_community-knock_out,W84,0,2.4603678025164046,15,0.9999559999999998
f1_additive-iteration_3-34-synthetic_community-knock_out,W85,0,2.453531992966099,15,0.9972570000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W86,0,2.456215064842309,15,0.998285
f1_additive-iteration_3-34-synthetic_community-knock_out,W87,0,2.4510445863593873,15,0.996137
f1_additive-iteration_3-34-synthetic_community-knock_out,W88,0,2.4599062364547866,15,0.9997600000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W89,0,2.4579372961697894,15,0.9990300000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W90,0,2.4627309680712846,15,1.000996
f1_additive-iteration_3-34-synthetic_community-knock_out,W91,0,2.457480353398325,15,0.9988060000000001
f1_additive-iteration_3-34-synthetic_community-knock_out,W92,0,2.4587606387919547,15,0.99939
f1_additive-iteration_3-34-synthetic_community-knock_out,W93,0,2.4563454301992045,15,0.998348
f1_additive-iteration_3-34-synthetic_community-knock_out,W94,0,2.45671764508286,15,0.9986329999999999
f1_additive-iteration_3-34-synthetic_community-knock_out,W95,0,2.4625764644980768,15,1.000953
f1_additive-iteration_3-34-synthetic_community-knock_out,W0,1,1725.1960170132465,15,702.6872673141102
f1_additive-iteration_3-34-synthetic_community-knock_out,W1,1,1725.1297842579088,15,702.6912243940562
f1_additive-iteration_3-34-synthetic_community-knock_out,W2,1,1724.7291816188922,15,702.5068360539406
f1_additive-iteration_3-34-synthetic_community-knock_out,W3,1,1725.0349235399913,15,702.61372098393
f1_additive-iteration_3-34-synthetic_community-knock_out,W4,1,1725.4607938103143,15,702.7851026111015
f1_additive-iteration_3-34-synthetic_community-knock_out,W5,1,1726.0701023991783,15,702.9883620730947
f1_additive-iteration_3-34-synthetic_community-knock_out,W6,1,1726.1713027342855,15,703.0930009094958
f1_additive-iteration_3-34-synthetic_community-knock_out,W7,1,1725.3593039812145,15,702.7494910456585
